시군명,설립구분명,시설명,전화번호,팩스번호,소재지지번주소,소재지도로명주소,소재지우편번호,WGS84위도,WGS84경도
안성시,공립,동신초등학교병설유치원,031-673-9409,031-676-3077,경기도 안성시 보개면 동신리 229-2번지 동신초등학교 병설유치원,경기도 안성시 보개면 사갑뜰길 6,17510,37.0125212189,127.3045165561
안성시,공립,마전초등학교병설유치원,031-672-1164,031-672-4077,경기도 안성시 삼죽면 마전리 37-1번지,경기도 안성시 삼죽면 서동대로 5915,17515,37.0302985929,127.3414836120
안성시,공립,명덕초등학교병설유치원,031-675-1088,031-676-8009,경기도 안성시 대덕면 진현리 285-1번지,경기도 안성시 대덕면 미륵로 16,17540,37.0504919434,127.2626226881
안성시,공립,문기초등학교병설유치원,031-618-2260,031-618-8214,경기도 안성시 공도읍 양기리 332-25번지 문기초등학교,경기도 안성시 공도읍 서동대로 4424,17558,37.0072447077,127.1942430970
안성시,공립,미양초등학교병설유치원,031-673-8085,031-673-8081,경기도 안성시 미양면 양지리 201번지 미양초등학교,경기도 안성시 미양면 양지길 40,17601,36.9753327172,127.2132441008
안성시,공립,보체초등학교병설유치원,031-677-8084,031-677-8085,경기도 안성시 미양면 보체리 31-5번지 보체초등학교,경기도 안성시 미양면 보체길 47,17600,36.9738349684,127.2382951250
안성시,공립,산평초등학교병설유치원,031-673-9086,031-673-9185,경기도 안성시 서운면 산평리 160-2번지 산평초등학교,경기도 안성시 서운면 서운로 58,17609,36.9200023224,127.2611245663
안성시,공립,서삼초등학교병설유치원,031-672-4082,031-673-4082,경기도 안성시 보개면 남풍리 1070번지 서삼초등학교,경기도 안성시 보개면 보개원삼로 1001,17507,37.0866579052,127.3089827111
안성시,공립,서운초등학교병설유치원,031-674-9081,031-674-9080,경기도 안성시 서운면 동촌리 146-2번지 서운초등학교,경기도 안성시 서운면 서운초교길 24,17607,36.9462273858,127.2552069262
안성시,공립,양성초등학교병설유치원,031-670-7972,031-673-1244,경기도 안성시 양성면 동항리 420번지 양성초등학교,경기도 안성시 양성면 옥단길 43,17502,37.0619025780,127.1946276330
안성시,공립,용머리초등학교병설유치원,031-658-0730,031-658-0731,경기도 안성시 공도읍 용두리 517-2번지 용머리초등학교,경기도 안성시 공도읍 기업단지로 57,17552,37.0023587634,127.1587518009
안성시,공립,일죽초등학교병설유치원,031-673-6915,031-672-2523,경기도 안성시 일죽면 주천리 300번지 일죽초등학교,경기도 안성시 일죽면 주래본죽로 72,17528,37.0916810817,127.4819036319
안성시,공립,죽산초등학교병설유치원,031-675-7809,031-676-6083,경기도 안성시 죽산면 죽산리 405-2번지,경기도 안성시 죽산면 죽산초교길 43,17519,37.0777938389,127.4204709811
안성시,사립,꿈에그린유치원,031-658-1434,031-656-0016,경기도 안성시 공도읍 승두리 631-1번지,경기도 안성시 공도읍 원승두길 81-13,17562,36.9914104898,127.1589653537
안성시,사립,매산유치원,031-672-1605,031-671-2605,경기도 안성시 죽산면 매산리 471-10번지,경기도 안성시 죽산면 상구산길 31,17518,37.0969845744,127.4359980203
안성시,사립,사관유치원,031-651-9004,031-651-9012,경기도 안성시 공도읍 용두리 682-9번지 사관유치원,경기도 안성시 공도읍 벚꽃길 43,17552,36.9992202144,127.1539708601
안성시,사립,삼성유치원,031-653-9936,031-655-9936,경기도 안성시 공도읍 양기리 521-25번지,경기도 안성시 공도읍 봉기길 161,17558,36.9949105017,127.1817766400
안성시,사립,안법유치원,031-672-0703,031-672-0752,경기도 안성시 구포동 80-1번지,경기도 안성시 혜산로 33,17588,37.0110805826,127.2742075946
안성시,사립,안성유치원,031-671-3294,031-671-3295,경기도 안성시 당왕동 303-13번지,경기도 안성시 실왕길 12,17539,37.0244066464,127.2665120730
안성시,사립,엄마사랑유치원,031-652-1125,031-652-1197,경기도 안성시 공도읍 만정리 805-1번지,경기도 안성시 공도읍 공도3로 19,17561,37.0012711490,127.1700290193
안성시,사립,이든유치원,031-618-4499,031-618-4411,경기도 안성시 공도읍 승두리 365-1번지,경기도 안성시 공도읍 고무다리길 121,17562,36.9898301219,127.1745532754
안성시,사립,이화유치원,031-674-1598,031-674-1599,경기도 안성시 중리동 618번지 안성중리2차동광아파트,,17597,36.9814171813,127.2663187682
안성시,사립,킹스키즈유치원,031-651-8777,031-657-0058,경기도 안성시 공도읍 진사리 36-1번지,경기도 안성시 공도읍 진사길 40,17564,36.9898585312,127.1386981683
안성시,사립,한울유치원,031-653-5311,031-653-5312,경기도 안성시 공도읍 만정리 777-3번지,경기도 안성시 공도읍 송원길 19,17550,37.0074134533,127.1721322504
안성시,사립,혜윰유치원,031-672-7953,031-673-7952,경기도 안성시 대덕면 건지리 462-1번지,경기도 안성시 대덕면 중앙로 110-4,17545,37.0120530973,127.2409073440
안성시,공립,개산초등학교병설유치원,031-676-3880,031-676-1541,경기도 안성시 금광면 개산리 168-3번지 개산초등학교,경기도 안성시 금광면 외개산길 42,17536,36.9843883740,127.3015637713
안성시,공립,공도초등학교병설유치원,031-651-2014,031-651-2002,경기도 안성시 공도읍 용두리 187-1번지 공도초등학교,경기도 안성시 공도읍 공도1로 9,17561,36.9996617418,127.1675202562
안성시,공립,광선초등학교병설유치원,031-673-2504,031-674-5687,경기도 안성시 죽산면 두교리 203-1번지 광선초등학교,경기도 안성시 죽산면 개좌길 16,17524,37.0080256267,127.4329198996
안성시,공립,금광초등학교조령분교장병설유치원,031-672-2542,031-675-4625,경기도 안성시 금광면 사흥리 631-2번지 조령분교,경기도 안성시 금광면 사흥길 59,17534,37.0008847464,127.3579800555
안성시,공립,만정초등학교병설유치원,031-692-5619,031-692-5616,경기도 안성시 공도읍 만정리 783-1번지 만정초등학교,경기도 안성시 공도읍 송원길 12,17550,37.0066302307,127.1716361616
안성시,공립,미곡초등학교병설유치원,031-672-6547,031-672-8935,경기도 안성시 양성면 노곡리 443번지 미곡초등학교,경기도 안성시 양성면 안성맞춤대로 2304-9,17500,37.1103409536,127.2451522725
안성시,공립,보개초등학교병설유치원,031-675-2739,031-675-2389,경기도 안성시 보개면 복평리 162번지,경기도 안성시 보개면 복평길 18,17508,37.0418514355,127.3077911066
안성시,공립,비룡초등학교병설유치원,031-676-0282,031-674-6145,경기도 안성시 당왕동 536-2번지,경기도 안성시 비룡로 78,17570,37.0146655802,127.2626805033
안성시,공립,삼죽초등학교병설유치원,031-672-6093,031-672-3256,경기도 안성시 삼죽면 덕산리 263번지 삼죽초교,경기도 안성시 삼죽면 삼죽초교길 20,17513,37.0759026825,127.3740844186
안성시,공립,안성초등학교병설유치원,031-672-2244,031-676-4858,경기도 안성시 구포동 170번지 안성초등학교,경기도 안성시 혜산로 13,17587,37.0119418306,127.2719072659
안성시,공립,어울초등학교병설유치원,031-677-9341,031-677-9340,경기도 안성시 대덕면 신령리 101번지,경기도 안성시 대덕면 신령로 213-26,17544,37.0300187132,127.2230713463
안성시,공립,원곡초등학교병설유치원,031-653-6440,031-653-6445,경기도 안성시 원곡면 내가천리 40-2번지 원곡초등학교병설유치원,경기도 안성시 원곡면 가천중앙1길 51-17,17556,37.0417987922,127.1279772877
안성시,공립,현매초등학교병설유치원,031-673-2386,031-673-9082,경기도 안성시 서운면 현매리 193번지 현매초등학교,경기도 안성시 서운면 매향길 61,17608,36.9356993706,127.2301295690
안성시,사립,리더스유치원,031-618-0236,031-657-3351,경기도 안성시 공도읍 만정리 788-2번지,경기도 안성시 공도읍 공도5로 26,17560,37.0035826742,127.1730000766
안성시,사립,반디유치원,031-655-1955,031-657-2199,경기도 안성시 공도읍 용두리 752번지 주은풍림아파트 상가동,경기도 안성시 공도읍 서동대로 4079,17552,36.9993852444,127.1587457319
안성시,사립,성모유치원,031-672-6470,031-672-6471,경기도 안성시 미양면 양지리 168번지,경기도 안성시 미양면 마산길 5-1,17601,36.9749395648,127.2164325149
안성시,사립,파랑새유치원,031-652-0932,031-656-1819,경기도 안성시 공도읍 진사리 332-1번지,경기도 안성시 공도읍 진사길 62,17564,36.9893058302,127.1413368806
안성시,사립,행복한유치원,031-671-7922,031-671-7921,경기도 안성시 양성면 삼암리 450-6번지,경기도 안성시 양성면 상마정앞길 90,17503,37.0201018016,127.1949383311
안성시,공립,봄누리유치원,031-671-7162,031-671-7163,경기도 안성시 금산동 119번지,경기도 안성시 백성2길 59,17580,37.0108524154,127.2675101940
안성시,공립,고삼초등학교병설유치원,031-673-0465,031-674-5104,경기도 안성시 고삼면 가유리 329-1번지 고삼초등학교,경기도 안성시 고삼면 고삼호수로 37,17505,37.0822681345,127.2644854906
안양시,사립,늘푸른유치원,031-451-7771,031-451-7780,경기도 안양시 동안구 호계동 811번지 호계2차 현대홈타운,,14125,37.3643119263,126.9606746105
안양시,사립,돈보스코유치원,031-476-0599,031-476-0598,경기도 안양시 동안구 호계동 1053-3번지 목련신동아아파트,,14074,37.3859150147,126.9525325189
안양시,사립,모심유치원,031-383-1396,031-384-1397,경기도 안양시 동안구 평촌동 899-2번지,경기도 안양시 동안구 귀인로 199,14071,37.3861431812,126.9599171237
안양시,사립,민들레유치원,031-472-8740,031-472-8878,경기도 안양시 만안구 석수동 484번지,경기도 안양시 만안구 연현로1번길 76,13903,37.4276076388,126.9011782469
안양시,사립,백산유치원,031-442-7590,031-449-3341,경기도 안양시 만안구 안양동 349-40번지,경기도 안양시 만안구 명학로33번길 6,14096,37.3791672802,126.9360414181
안양시,사립,부영신일유치원,031-382-2180,031-386-2908,경기도 안양시 동안구 관양동 1588번지 공작부영아파트 유치원,경기도 안양시 동안구 관평로212번길 21,14051,37.3980000294,126.9587245422
안양시,사립,삼호유치원,031-385-5778,031-383-1739,경기도 안양시 동안구 비산동 320-3번지 삼호유치원,경기도 안양시 동안구 운곡로 37,13920,37.4035531112,126.9445582443
안양시,사립,성결대학교부속유치원,031-467-8234,031-448-5692,경기도 안양시 만안구 안양동 400-10번지 성결대학교,경기도 안양시 만안구 성결대학로 53,14097,37.3792526573,126.9281491825
안양시,사립,신일유치원,031-382-2134,031-382-3617,경기도 안양시 동안구 관양동 1587-5번지 공작아파트,,14050,37.3992522744,126.9583059426
안양시,사립,아이비유치원,031-468-7900,031-468-7901,경기도 안양시 만안구 안양동 1387-2번지,경기도 안양시 만안구 태평로60번길 15,14037,37.3957780381,126.9295105382
안양시,사립,안양유치원,031-441-3534,070-8282-9199,경기도 안양시 만안구 안양동 627-75번지 천주교수원교구중앙성당 중앙성당,경기도 안양시 만안구 장내로 116,13997,37.3961058521,126.9210403407
안양시,사립,유일유치원,031-474-0079,031-474-0079,경기도 안양시 만안구 석수동 295-7번지,경기도 안양시 만안구 석수로26번길 31,13970,37.4098818441,126.9083972809
안양시,사립,일심유치원,031-453-7733,031-458-8561,경기도 안양시 동안구 호계동 1094-1번지 일심 유치원,경기도 안양시 동안구 갈산로 55,14109,37.3768629257,126.9603627398
안양시,사립,창의나라유치원,031-383-3352,031-383-3360,경기도 안양시 동안구 비산동 1102-4번지 한가람한양아파트,,14044,37.3964174925,126.9453091269
안양시,사립,하나유치원,031-424-1195,031-424-1197,경기도 안양시 동안구 관양동 1510-1번지 인덕원마을삼성아파트,,13943,37.3983843322,126.9792220457
안양시,사립,한라유치원,031-464-7300,031-464-7301,경기도 안양시 만안구 박달동 114-9번지 한라비발디아파트,,13979,37.4026960616,126.9026236955
안양시,사립,한별유치원,031-441-0731,031-441-0736,경기도 안양시 동안구 비산동 455번지 비산 삼성 래미안,경기도 안양시 동안구 관악대로121번길 11,13922,37.4004133896,126.9365646548
안양시,사립,햇빛유치원,031-386-7075,031-386-7074,경기도 안양시 동안구 비산동 1101-2번지,경기도 안양시 동안구 달안로 69,14043,37.3964462169,126.9489003498
안양시,공립,달안초등학교병설유치원,031-385-9196,031-381-0334,경기도 안양시 동안구 비산동 1109-1번지 달안초등학교,경기도 안양시 동안구 동안로 178,14046,37.3942212503,126.9500651131
안양시,공립,동편유치원,070-494-6920,031-423-9815,경기도 안양시 동안구 관양동 1655번지,경기도 안양시 동안구 동편로92번길 40,13928,37.4127989203,126.9725078784
안양시,공립,명학초등학교병설유치원,070-711-4400,031-466-5567,경기도 안양시 만안구 안양동 349-13번지 명학초등학교,경기도 안양시 만안구 명학로 55,14095,37.3801123855,126.9343695449
안양시,공립,박달초등학교병설유치원,031-447-8386,031-441-1981,경기도 안양시 만안구 박달동 128-7번지 박달초등학교 병설유치원,경기도 안양시 만안구 삼봉로 38,14016,37.4010291222,126.9025355651
